ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
391623,04-Nov-16,1,999,77,539,,,,0.0000010,0.000030,,,,E24,1678,1561,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391624,04-Nov-16,1,999,77,731,,,,0.0000010,0.000030,,,,F24,1124,1397,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391625,04-Nov-16,1,999,77,540,,,,0.0000010,0.000030,,,,G24,1494,1467,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391626,04-Nov-16,1,999,77,732,,,,0.0000010,0.000030,,,,H24,1813,1242,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391627,04-Nov-16,1,999,77,541,,,,0.0000010,0.000030,,,,I24,1569,1390,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391628,04-Nov-16,1,999,77,733,,,,0.0000010,0.000030,,,,J24,2845,1493,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391629,04-Nov-16,1,999,77,542,,,,0.0000010,0.000030,,,,K24,2307,1055,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391630,04-Nov-16,1,999,77,734,,,,0.0000010,0.000030,,,,L24,1792,1180,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391631,04-Nov-16,1,999,77,543,,,,0.0000010,0.000030,,,,M24,1587,956,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391632,04-Nov-16,1,999,77,735,,,,0.0000010,0.000030,,,,N24,2231,1173,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391633,04-Nov-16,1,999,77,544,,,,0.0000010,0.000030,,,,O24,3412,998,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391634,04-Nov-16,1,999,77,736,,,,0.0000010,0.000030,,,,P24,4553,919,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,HEK298
391635,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A1,5932,3127,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391636,04-Nov-16,3,999,77,1217,,,,0.0000010,0.000030,,,,B1,5210,2406,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391637,04-Nov-16,3,999,77,904,,,,0.0000010,0.000030,,,,C1,5738,2467,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391638,04-Nov-16,3,999,77,1218,,,,0.0000010,0.000030,,,,D1,5026,2217,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391639,04-Nov-16,3,999,77,905,,,,0.0000010,0.000030,,,,E1,5088,2204,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391640,04-Nov-16,3,999,77,1219,,,,0.0000010,0.000030,,,,F1,5255,2037,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391641,04-Nov-16,3,999,77,906,,,,0.0000010,0.000030,,,,G1,5373,2052,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391642,04-Nov-16,3,999,77,1220,,,,0.0000010,0.000030,,,,H1,5780,1817,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391643,04-Nov-16,3,999,77,907,,,,0.0000010,0.000030,,,,I1,5232,1782,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391644,04-Nov-16,3,999,77,1221,,,,0.0000010,0.000030,,,,J1,6148,1855,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391645,04-Nov-16,3,999,77,908,,,,0.0000010,0.000030,,,,K1,5668,1871,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391646,04-Nov-16,3,999,77,1222,,,,0.0000010,0.000030,,,,L1,5800,1630,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391647,04-Nov-16,3,999,77,909,,,,0.0000010,0.000030,,,,M1,5449,1747,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391648,04-Nov-16,3,999,77,1223,,,,0.0000010,0.000030,,,,N1,5527,1768,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391649,04-Nov-16,3,999,77,910,,,,0.0000010,0.000030,,,,O1,5415,1710,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391650,04-Nov-16,3,999,77,1224,,,,0.0000010,0.000030,,,,P1,3992,1931,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391651,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A2,377,2975,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391652,04-Nov-16,3,999,77,1125,,,,0.0000010,0.000030,,,,B2,5253,2396,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391653,04-Nov-16,3,999,77,810,,,,0.0000010,0.000030,,,,C2,5478,2296,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391654,04-Nov-16,3,999,77,1126,,,,0.0000010,0.000030,,,,D2,5542,2139,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391655,04-Nov-16,3,999,77,811,,,,0.0000010,0.000030,,,,E2,5085,2119,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391656,04-Nov-16,3,999,77,1127,,,,0.0000010,0.000030,,,,F2,4992,1848,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391657,04-Nov-16,3,999,77,812,,,,0.0000010,0.000030,,,,G2,4975,1906,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391658,04-Nov-16,3,999,77,1128,,,,0.0000010,0.000030,,,,H2,5711,1818,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391659,04-Nov-16,3,999,77,813,,,,0.0000010,0.000030,,,,I2,5564,1814,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391660,04-Nov-16,3,999,77,1129,,,,0.0000010,0.000030,,,,J2,5426,1644,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391661,04-Nov-16,3,999,77,814,,,,0.0000010,0.000030,,,,K2,5703,1647,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391662,04-Nov-16,3,999,77,1130,,,,0.0000010,0.000030,,,,L2,5745,1731,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391663,04-Nov-16,3,999,77,815,,,,0.0000010,0.000030,,,,M2,5771,1755,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391664,04-Nov-16,3,999,77,1131,,,,0.0000010,0.000030,,,,N2,5763,1551,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391665,04-Nov-16,3,999,77,816,,,,0.0000010,0.000030,,,,O2,5400,1578,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391666,04-Nov-16,3,999,77,1132,,,,0.0000010,0.000030,,,,P2,4352,1563,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391667,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A3,6438,2782,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391668,04-Nov-16,3,999,77,1225,,,,0.0000010,0.000030,,,,B3,5323,2358,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391669,04-Nov-16,3,999,77,912,,,,0.0000010,0.000030,,,,C3,5413,2361,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391670,04-Nov-16,3,999,77,1226,,,,0.0000010,0.000030,,,,D3,5292,1956,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391671,04-Nov-16,3,999,77,913,,,,0.0000010,0.000030,,,,E3,5214,2117,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391672,04-Nov-16,3,999,77,1227,,,,0.0000010,0.000030,,,,F3,5210,1942,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391673,04-Nov-16,3,999,77,914,,,,0.0000010,0.000030,,,,G3,5262,1836,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391674,04-Nov-16,3,999,77,1228,,,,0.0000010,0.000030,,,,H3,5285,1802,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391675,04-Nov-16,3,999,77,915,,,,0.0000010,0.000030,,,,I3,5458,1829,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391676,04-Nov-16,3,999,77,1229,,,,0.0000010,0.000030,,,,J3,5931,1748,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391677,04-Nov-16,3,999,77,916,,,,0.0000010,0.000030,,,,K3,5773,1856,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391678,04-Nov-16,3,999,77,1230,,,,0.0000010,0.000030,,,,L3,5732,1681,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391679,04-Nov-16,3,999,77,917,,,,0.0000010,0.000030,,,,M3,5888,1308,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391680,04-Nov-16,3,999,77,1231,,,,0.0000010,0.000030,,,,N3,5481,1624,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391681,04-Nov-16,3,999,77,918,,,,0.0000010,0.000030,,,,O3,5241,1564,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391682,04-Nov-16,3,999,77,1232,,,,0.0000010,0.000030,,,,P3,4848,1536,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391683,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A4,348,2528,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391684,04-Nov-16,3,999,77,1133,,,,0.0000010,0.000030,,,,B4,5280,2278,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391685,04-Nov-16,3,999,77,818,,,,0.0000010,0.000030,,,,C4,5281,2308,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391686,04-Nov-16,3,999,77,1134,,,,0.0000010,0.000030,,,,D4,4743,1968,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391687,04-Nov-16,3,999,77,819,,,,0.0000010,0.000030,,,,E4,4783,1934,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391688,04-Nov-16,3,999,77,1135,,,,0.0000010,0.000030,,,,F4,4902,1921,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391689,04-Nov-16,3,999,77,820,,,,0.0000010,0.000030,,,,G4,5201,1908,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391690,04-Nov-16,3,999,77,1136,,,,0.0000010,0.000030,,,,H4,5134,1759,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391691,04-Nov-16,3,999,77,821,,,,0.0000010,0.000030,,,,I4,5165,1730,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391692,04-Nov-16,3,999,77,1137,,,,0.0000010,0.000030,,,,J4,5621,1815,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391693,04-Nov-16,3,999,77,822,,,,0.0000010,0.000030,,,,K4,5402,1804,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391694,04-Nov-16,3,999,77,1138,,,,0.0000010,0.000030,,,,L4,5412,1753,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391695,04-Nov-16,3,999,77,823,,,,0.0000010,0.000030,,,,M4,5679,1695,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391696,04-Nov-16,3,999,77,1139,,,,0.0000010,0.000030,,,,N4,5625,1797,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391697,04-Nov-16,3,999,77,824,,,,0.0000010,0.000030,,,,O4,5610,1504,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391698,04-Nov-16,3,999,77,1140,,,,0.0000010,0.000030,,,,P4,5058,1533,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391699,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A5,6519,2876,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391700,04-Nov-16,3,999,77,1233,,,,0.0000010,0.000030,,,,B5,5524,2271,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391701,04-Nov-16,3,999,77,920,,,,0.0000010,0.000030,,,,C5,5258,2079,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391702,04-Nov-16,3,999,77,1234,,,,0.0000010,0.000030,,,,D5,5000,1934,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391703,04-Nov-16,3,999,77,921,,,,0.0000010,0.000030,,,,E5,5136,1993,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391704,04-Nov-16,3,999,77,1235,,,,0.0000010,0.000030,,,,F5,4882,1876,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391705,04-Nov-16,3,999,77,922,,,,0.0000010,0.000030,,,,G5,5228,1919,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391706,04-Nov-16,3,999,77,1236,,,,0.0000010,0.000030,,,,H5,5370,1866,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391707,04-Nov-16,3,999,77,923,,,,0.0000010,0.000030,,,,I5,5627,1799,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391708,04-Nov-16,3,999,77,1237,,,,0.0000010,0.000030,,,,J5,5780,1729,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391709,04-Nov-16,3,999,77,924,,,,0.0000010,0.000030,,,,K5,5872,1687,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391710,04-Nov-16,3,999,77,1238,,,,0.0000010,0.000030,,,,L5,5749,1669,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391711,04-Nov-16,3,999,77,925,,,,0.0000010,0.000030,,,,M5,5043,1552,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391712,04-Nov-16,3,999,77,1239,,,,0.0000010,0.000030,,,,N5,5343,1552,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391713,04-Nov-16,3,999,77,926,,,,0.0000010,0.000030,,,,O5,5178,1535,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391714,04-Nov-16,3,999,77,1240,,,,0.0000010,0.000030,,,,P5,4561,1595,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391715,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A6,371,2574,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391716,04-Nov-16,3,999,77,1141,,,,0.0000010,0.000030,,,,B6,5233,2164,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391717,04-Nov-16,3,999,77,826,,,,0.0000010,0.000030,,,,C6,5278,2250,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391718,04-Nov-16,3,999,77,1142,,,,0.0000010,0.000030,,,,D6,5040,1929,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391719,04-Nov-16,3,999,77,827,,,,0.0000010,0.000030,,,,E6,4670,1822,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391720,04-Nov-16,3,999,77,1143,,,,0.0000010,0.000030,,,,F6,5043,1880,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391721,04-Nov-16,3,999,77,828,,,,0.0000010,0.000030,,,,G6,4386,1856,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391722,04-Nov-16,3,999,77,1144,,,,0.0000010,0.000030,,,,H6,5045,1951,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391723,04-Nov-16,3,999,77,829,,,,0.0000010,0.000030,,,,I6,5116,1708,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391724,04-Nov-16,3,999,77,1145,,,,0.0000010,0.000030,,,,J6,5388,1640,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391725,04-Nov-16,3,999,77,830,,,,0.0000010,0.000030,,,,K6,5604,1701,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391726,04-Nov-16,3,999,77,1146,,,,0.0000010,0.000030,,,,L6,5263,1552,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391727,04-Nov-16,3,999,77,831,,,,0.0000010,0.000030,,,,M6,5439,1613,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391728,04-Nov-16,3,999,77,1147,,,,0.0000010,0.000030,,,,N6,5460,1636,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391729,04-Nov-16,3,999,77,832,,,,0.0000010,0.000030,,,,O6,5248,1446,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391730,04-Nov-16,3,999,77,1148,,,,0.0000010,0.000030,,,,P6,4608,1493,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391731,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A7,6275,2677,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391732,04-Nov-16,3,999,77,1241,,,,0.0000010,0.000030,,,,B7,5416,2453,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391733,04-Nov-16,3,999,77,928,,,,0.0000010,0.000030,,,,C7,4794,2170,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391734,04-Nov-16,3,999,77,1242,,,,0.0000010,0.000030,,,,D7,4883,2060,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391735,04-Nov-16,3,999,77,929,,,,0.0000010,0.000030,,,,E7,4385,1847,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391736,04-Nov-16,3,999,77,1243,,,,0.0000010,0.000030,,,,F7,4707,1915,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391737,04-Nov-16,3,999,77,930,,,,0.0000010,0.000030,,,,G7,4775,1902,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391738,04-Nov-16,3,999,77,1244,,,,0.0000010,0.000030,,,,H7,5044,1747,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391739,04-Nov-16,3,999,77,931,,,,0.0000010,0.000030,,,,I7,5063,1700,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391740,04-Nov-16,3,999,77,1245,,,,0.0000010,0.000030,,,,J7,5076,1685,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391741,04-Nov-16,3,999,77,932,,,,0.0000010,0.000030,,,,K7,5022,1674,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391742,04-Nov-16,3,999,77,1246,,,,0.0000010,0.000030,,,,L7,5431,1712,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391743,04-Nov-16,3,999,77,933,,,,0.0000010,0.000030,,,,M7,5706,1582,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391744,04-Nov-16,3,999,77,1247,,,,0.0000010,0.000030,,,,N7,5544,1622,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391745,04-Nov-16,3,999,77,934,,,,0.0000010,0.000030,,,,O7,4956,1500,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391746,04-Nov-16,3,999,77,1248,,,,0.0000010,0.000030,,,,P7,4827,1373,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391747,04-Nov-16,3,999,77,811,,,,0.0000010,0.000000,,,,A8,359,2574,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391748,04-Nov-16,3,999,77,1149,,,,0.0000010,0.000030,,,,B8,5380,2304,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391749,04-Nov-16,3,999,77,834,,,,0.0000010,0.000030,,,,C8,4927,2146,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391750,04-Nov-16,3,999,77,1150,,,,0.0000010,0.000030,,,,D8,4736,2054,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391751,04-Nov-16,3,999,77,835,,,,0.0000010,0.000030,,,,E8,4672,1959,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391752,04-Nov-16,3,999,77,1151,,,,0.0000010,0.000030,,,,F8,4548,1750,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
391753,04-Nov-16,3,999,77,836,,,,0.0000010,0.000030,,,,G8,4921,1784,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,Antag Screen -E Cells,H3A
