ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
394978,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P17,5494,1513,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394979,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A18,5924,2074,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394980,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B18,5847,1988,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394981,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C18,5020,1706,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394982,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D18,5050,1618,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394983,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E18,4373,1714,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394984,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F18,4455,1488,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394985,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G18,4513,1291,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394986,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H18,4538,1607,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394987,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I18,5069,1086,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394988,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J18,4486,1362,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394989,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K18,4207,1354,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394990,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L18,3665,1320,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394991,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M18,5010,1314,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394992,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N18,5018,1447,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394993,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O18,5145,1421,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394994,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P18,4803,1255,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394995,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A19,5612,2032,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394996,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B19,5533,1920,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394997,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C19,4695,1860,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394998,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D19,4838,1814,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
394999,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E19,4357,1468,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395000,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F19,4480,1761,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395001,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G19,4922,1414,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395002,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H19,4686,1398,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395003,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I19,3901,1174,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395004,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J19,4774,1491,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395005,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K19,4827,1219,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395006,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L19,4907,1507,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395007,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M19,5386,1302,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395008,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N19,4135,1247,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395009,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O19,5248,1322,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395010,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P19,5546,1253,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395011,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A20,5285,2315,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395012,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B20,5070,1913,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395013,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C20,5400,2105,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395014,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D20,4188,1577,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395015,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E20,4170,1540,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395016,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F20,3776,1497,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395017,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G20,4479,1549,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395018,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H20,5066,1438,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395019,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I20,4624,1334,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395020,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J20,4756,1454,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395021,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K20,6292,1329,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395022,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L20,5254,1400,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395023,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M20,5433,1294,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395024,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N20,4890,1264,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395025,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O20,6293,1549,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395026,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P20,5280,1214,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395027,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A21,6791,2228,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395028,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B21,5870,2036,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395029,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C21,5248,2118,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395030,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D21,4617,1755,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395031,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E21,4916,1588,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395032,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F21,4809,1492,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395033,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G21,5612,1691,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395034,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H21,5418,1490,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395035,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I21,5607,1591,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395036,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J21,5259,1526,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395037,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K21,4793,1269,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395038,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L21,5360,1629,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395039,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M21,6132,1334,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395040,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N21,5528,1417,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395041,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O21,6853,1434,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395042,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P21,5464,1459,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395043,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A22,6752,2046,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395044,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B22,6900,2277,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395045,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C22,4748,1930,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395046,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D22,4034,1731,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395047,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E22,4675,1718,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395048,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F22,5025,1756,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395049,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G22,4808,1662,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395050,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H22,5441,1610,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395051,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I22,5304,1376,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395052,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J22,4716,1466,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395053,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K22,4997,1303,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395054,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L22,5504,1358,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395055,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M22,5741,1485,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395056,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N22,6049,1273,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395057,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O22,7198,1256,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395058,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P22,4597,1457,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395059,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A23,7006,2373,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395060,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B23,8144,2357,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395061,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C23,6233,2041,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395062,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D23,5381,1546,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395063,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E23,4882,1705,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395064,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F23,5072,1699,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395065,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G23,5360,1578,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395066,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H23,5952,1815,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395067,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I23,6304,1542,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395068,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J23,6469,1411,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395069,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K23,6351,1256,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395070,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L23,6151,1699,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395071,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M23,6529,1409,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395072,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N23,6344,1389,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395073,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O23,4749,1437,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395074,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P23,4862,1417,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395075,26-Jan-17,1,999,77,0,,,,0.00,0,,,,A24,9348,2171,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395076,26-Jan-17,1,999,77,0,,,,0.00,0,,,,B24,7910,2222,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395077,26-Jan-17,1,999,77,0,,,,0.00,0,,,,C24,6800,1966,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395078,26-Jan-17,1,999,77,0,,,,0.00,0,,,,D24,6376,1647,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395079,26-Jan-17,1,999,77,0,,,,0.00,0,,,,E24,5895,1666,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395080,26-Jan-17,1,999,77,0,,,,0.00,0,,,,F24,6085,1810,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395081,26-Jan-17,1,999,77,0,,,,0.00,0,,,,G24,5352,1956,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395082,26-Jan-17,1,999,77,0,,,,0.00,0,,,,H24,5914,1807,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395083,26-Jan-17,1,999,77,0,,,,0.00,0,,,,I24,6236,1566,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395084,26-Jan-17,1,999,77,0,,,,0.00,0,,,,J24,5445,1403,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395085,26-Jan-17,1,999,77,0,,,,0.00,0,,,,K24,6890,1540,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395086,26-Jan-17,1,999,77,0,,,,0.00,0,,,,L24,5333,1487,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395087,26-Jan-17,1,999,77,0,,,,0.00,0,,,,M24,6418,1403,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395088,26-Jan-17,1,999,77,0,,,,0.00,0,,,,N24,6900,1639,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395089,26-Jan-17,1,999,77,0,,,,0.00,0,,,,O24,6574,1517,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
395090,26-Jan-17,1,999,77,0,,,,0.00,0,,,,P24,4850,1289,"Testing 384 well plate for plate effects; cells were plated normally (top to bottom), but plate was read using different settings on the plate reader (plate type == corning384 flatwell instead of standard384",,Kamarck,antag alone,E Cells
