ExperimentKey,TransfectionDate,RunNum,CloneKey,Odor1K,Odor1C,PlateLocation,LucData,RLData,Notes,LabNoteBook,TransfectionType,CellType,PlateNum,RunType,expecting Lum
398558,16-Feb-17,1,830,817,0.50,L1,4060,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398559,16-Feb-17,1,830,817,0.50,M1,4391,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398560,16-Feb-17,1,830,817,0.50,N1,4270,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398561,16-Feb-17,1,830,817,0.50,O1,5003,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398562,16-Feb-17,1,830,817,0.50,P1,2895,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398563,16-Feb-17,1,830,817,0.50,A2,5115,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398564,16-Feb-17,1,830,817,0.50,B2,3536,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398565,16-Feb-17,1,830,817,0.50,C2,4143,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398566,16-Feb-17,1,830,817,0.50,D2,3701,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398567,16-Feb-17,1,830,817,0.50,E2,4128,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398568,16-Feb-17,1,830,817,0.50,F2,4643,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398569,16-Feb-17,1,830,817,0.50,G2,3950,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398570,16-Feb-17,1,830,817,0.50,H2,4347,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398571,16-Feb-17,1,830,817,0.50,I2,4237,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398572,16-Feb-17,1,830,817,0.50,J2,4563,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398573,16-Feb-17,1,830,817,0.50,K2,4691,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398574,16-Feb-17,1,830,817,0.50,L2,5195,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398575,16-Feb-17,1,830,817,0.50,M2,4587,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398576,16-Feb-17,1,830,817,0.50,N2,4700,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398577,16-Feb-17,1,830,817,0.50,O2,4661,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398578,16-Feb-17,1,830,817,0.50,P2,3376,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398579,16-Feb-17,1,830,817,0.50,A3,4822,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398580,16-Feb-17,1,830,817,0.50,B3,5116,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398581,16-Feb-17,1,830,817,0.50,C3,4894,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398582,16-Feb-17,1,830,817,0.50,D3,4150,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398583,16-Feb-17,1,830,817,0.50,E3,4025,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398584,16-Feb-17,1,830,817,0.50,F3,4168,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398585,16-Feb-17,1,830,817,0.50,G3,4162,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398586,16-Feb-17,1,830,817,0.50,H3,4636,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398587,16-Feb-17,1,830,817,0.50,I3,4355,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398588,16-Feb-17,1,830,817,0.50,J3,4334,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398589,16-Feb-17,1,830,817,0.50,K3,4097,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398590,16-Feb-17,1,830,817,0.50,L3,4800,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398591,16-Feb-17,1,830,817,0.50,M3,4296,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398592,16-Feb-17,1,830,817,0.50,N3,4567,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398593,16-Feb-17,1,830,817,0.50,O3,4009,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398594,16-Feb-17,1,830,817,0.50,P3,3785,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398595,16-Feb-17,1,830,817,0.50,A4,5079,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398596,16-Feb-17,1,830,817,0.50,B4,4205,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398597,16-Feb-17,1,830,817,0.50,C4,4677,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398598,16-Feb-17,1,830,817,0.50,D4,4368,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398599,16-Feb-17,1,830,817,0.50,E4,4135,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398600,16-Feb-17,1,830,817,0.50,F4,4294,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398601,16-Feb-17,1,830,817,0.50,G4,3956,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398602,16-Feb-17,1,830,817,0.50,H4,4301,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398603,16-Feb-17,1,830,817,0.50,I4,4199,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398604,16-Feb-17,1,830,817,0.50,J4,4722,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398605,16-Feb-17,1,830,817,0.50,K4,4154,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398606,16-Feb-17,1,830,817,0.50,L4,4107,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398607,16-Feb-17,1,830,817,0.50,M4,3476,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398608,16-Feb-17,1,830,817,0.50,N4,4457,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398609,16-Feb-17,1,830,817,0.50,O4,4190,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398610,16-Feb-17,1,830,817,0.50,P4,3635,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398611,16-Feb-17,1,830,817,0.50,A5,4688,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398612,16-Feb-17,1,830,817,0.50,B5,4930,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398613,16-Feb-17,1,830,817,0.50,C5,4525,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398614,16-Feb-17,1,830,817,0.50,D5,4691,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398615,16-Feb-17,1,830,817,0.50,E5,4492,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398616,16-Feb-17,1,830,817,0.50,F5,4685,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398617,16-Feb-17,1,830,817,0.50,G5,3844,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398618,16-Feb-17,1,830,817,0.50,H5,4322,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398619,16-Feb-17,1,830,817,0.50,I5,4236,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398620,16-Feb-17,1,830,817,0.50,J5,4434,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398621,16-Feb-17,1,830,817,0.50,K5,3846,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398622,16-Feb-17,1,830,817,0.50,L5,4291,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398623,16-Feb-17,1,830,817,0.50,M5,4602,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398624,16-Feb-17,1,830,817,0.50,N5,4317,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398625,16-Feb-17,1,830,817,0.50,O5,4387,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398626,16-Feb-17,1,830,817,0.50,P5,3501,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398627,16-Feb-17,1,830,817,0.50,A6,4453,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398628,16-Feb-17,1,830,817,0.50,B6,4414,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398629,16-Feb-17,1,830,817,0.50,C6,5030,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398630,16-Feb-17,1,830,817,0.50,D6,4222,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398631,16-Feb-17,1,830,817,0.50,E6,4559,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398632,16-Feb-17,1,830,817,0.50,F6,4634,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398633,16-Feb-17,1,830,817,0.50,G6,3839,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398634,16-Feb-17,1,830,817,0.50,H6,4120,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398635,16-Feb-17,1,830,817,0.50,I6,3997,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398636,16-Feb-17,1,830,817,0.50,J6,4399,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398637,16-Feb-17,1,830,817,0.50,K6,4086,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398638,16-Feb-17,1,830,817,0.50,L6,4352,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398639,16-Feb-17,1,830,817,0.50,M6,4301,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398640,16-Feb-17,1,830,817,0.50,N6,4381,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398641,16-Feb-17,1,830,817,0.50,O6,4366,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398642,16-Feb-17,1,830,817,0.50,P6,3794,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398643,16-Feb-17,1,830,817,0.50,A7,4762,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398644,16-Feb-17,1,830,817,0.50,B7,5265,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398645,16-Feb-17,1,830,817,0.50,C7,4565,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398646,16-Feb-17,1,830,817,0.50,D7,4796,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398647,16-Feb-17,1,830,817,0.50,E7,4453,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398648,16-Feb-17,1,830,817,0.50,F7,4041,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398649,16-Feb-17,1,830,817,0.50,G7,3735,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398650,16-Feb-17,1,830,817,0.50,H7,4281,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398651,16-Feb-17,1,830,817,0.50,I7,4092,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398652,16-Feb-17,1,830,817,0.50,J7,3925,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398653,16-Feb-17,1,830,817,0.50,K7,4478,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398654,16-Feb-17,1,830,817,0.50,L7,4201,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398655,16-Feb-17,1,830,817,0.50,M7,4324,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398656,16-Feb-17,1,830,817,0.50,N7,4126,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398657,16-Feb-17,1,830,817,0.50,O7,4485,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398658,16-Feb-17,1,830,817,0.50,P7,3417,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398659,16-Feb-17,1,830,817,0.50,A8,4437,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398660,16-Feb-17,1,830,817,0.50,B8,4884,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398661,16-Feb-17,1,830,817,0.50,C8,4474,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398662,16-Feb-17,1,830,817,0.50,D8,4416,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398663,16-Feb-17,1,830,817,0.50,E8,3819,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398664,16-Feb-17,1,830,817,0.50,F8,3716,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398665,16-Feb-17,1,830,817,0.50,G8,3451,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398666,16-Feb-17,1,830,817,0.50,H8,4092,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398667,16-Feb-17,1,830,817,0.50,I8,4327,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398668,16-Feb-17,1,830,817,0.50,J8,4210,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398669,16-Feb-17,1,830,817,0.50,K8,4033,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398670,16-Feb-17,1,830,817,0.50,L8,4355,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398671,16-Feb-17,1,830,817,0.50,M8,4206,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398672,16-Feb-17,1,830,817,0.50,N8,4246,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398673,16-Feb-17,1,830,817,0.50,O8,3941,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398674,16-Feb-17,1,830,817,0.50,P8,3657,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398675,16-Feb-17,1,830,817,0.50,A9,5027,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398676,16-Feb-17,1,830,817,0.50,B9,5055,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398677,16-Feb-17,1,830,817,0.50,C9,4418,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398678,16-Feb-17,1,830,817,0.50,D9,4307,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398679,16-Feb-17,1,830,817,0.50,E9,4408,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398680,16-Feb-17,1,830,817,0.50,F9,4414,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398681,16-Feb-17,1,830,817,0.50,G9,4121,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398682,16-Feb-17,1,830,817,0.50,H9,3761,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398683,16-Feb-17,1,830,817,0.50,I9,3680,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398684,16-Feb-17,1,830,817,0.50,J9,3638,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398685,16-Feb-17,1,830,817,0.50,K9,3611,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398686,16-Feb-17,1,830,817,0.50,L9,4143,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398687,16-Feb-17,1,830,817,0.50,M9,3903,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398688,16-Feb-17,1,830,817,0.50,N9,4404,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398689,16-Feb-17,1,830,817,0.50,O9,4250,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398690,16-Feb-17,1,830,817,0.50,P9,3918,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398691,16-Feb-17,1,830,817,0.50,A10,4389,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398692,16-Feb-17,1,830,817,0.50,B10,4132,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398693,16-Feb-17,1,830,817,0.50,C10,4457,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398694,16-Feb-17,1,830,817,0.50,D10,4076,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398695,16-Feb-17,1,830,817,0.50,E10,3876,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398696,16-Feb-17,1,830,817,0.50,F10,3543,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398697,16-Feb-17,1,830,817,0.50,G10,3622,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398698,16-Feb-17,1,830,817,0.50,H10,3668,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398699,16-Feb-17,1,830,817,0.50,I10,3478,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398700,16-Feb-17,1,830,817,0.50,J10,3650,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398701,16-Feb-17,1,830,817,0.50,K10,3486,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398702,16-Feb-17,1,830,817,0.50,L10,4024,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398703,16-Feb-17,1,830,817,0.50,M10,3675,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398704,16-Feb-17,1,830,817,0.50,N10,4049,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398705,16-Feb-17,1,830,817,0.50,O10,4237,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398706,16-Feb-17,1,830,817,0.50,P10,3302,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398707,16-Feb-17,1,830,817,0.50,A11,6241,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398708,16-Feb-17,1,830,817,0.50,B11,5543,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398709,16-Feb-17,1,830,817,0.50,C11,4568,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398710,16-Feb-17,1,830,817,0.50,D11,5016,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398711,16-Feb-17,1,830,817,0.50,E11,5164,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398712,16-Feb-17,1,830,817,0.50,F11,4813,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398713,16-Feb-17,1,830,817,0.50,G11,4461,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398714,16-Feb-17,1,830,817,0.50,H11,4237,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398715,16-Feb-17,1,830,817,0.50,I11,4839,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398716,16-Feb-17,1,830,817,0.50,J11,4047,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398717,16-Feb-17,1,830,817,0.50,K11,5085,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398718,16-Feb-17,1,830,817,0.50,L11,4707,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398719,16-Feb-17,1,830,817,0.50,M11,4576,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398720,16-Feb-17,1,830,817,0.50,N11,4333,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398721,16-Feb-17,1,830,817,0.50,O11,4492,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398722,16-Feb-17,1,830,817,0.50,P11,3680,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398723,16-Feb-17,1,830,817,0.50,A12,5341,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398724,16-Feb-17,1,830,817,0.50,B12,4944,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398725,16-Feb-17,1,830,817,0.50,C12,4425,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398726,16-Feb-17,1,830,817,0.50,D12,4069,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398727,16-Feb-17,1,830,817,0.50,E12,3982,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398728,16-Feb-17,1,830,817,0.50,F12,4381,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398729,16-Feb-17,1,830,817,0.50,G12,4385,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398730,16-Feb-17,1,830,817,0.50,H12,4229,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398731,16-Feb-17,1,830,817,0.50,I12,3930,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398732,16-Feb-17,1,830,817,0.50,J12,3892,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398733,16-Feb-17,1,830,817,0.50,K12,4108,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398734,16-Feb-17,1,830,817,0.50,L12,4198,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398735,16-Feb-17,1,830,817,0.50,M12,3814,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398736,16-Feb-17,1,830,817,0.50,N12,4383,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
398737,16-Feb-17,1,830,817,0.50,O12,3665,0,Testing 384 well plate for plate effects; plate 1 luc read,Kamarck,antag alone,E Cells,1,Luc,y
